seed_sensib,sim_name,annee_sensib,nb_fp,nb_agregats,nb_chateaux,nb_grands_chateaux,nb_eglises,nb_eglises_paroissiales,distance_eglises_sensib,distance_eglises_paroissiales_sensib,prop_fp_isoles_sensib,ratio_charge_fiscale_sensib,sensibility_parameter,sensibility_value
"0.04984599320204186",6_5_1_SensibAna,"1200",40000,255,46,14,352,340,1562,1562,0.30855,2.2976,min_s_distance_chateau,"0.001"
"0.04984599320204186",6_5_1_SensibAna,"1200",40000,251,44,13,352,331,1457,1479,0.32385,2.25495,min_s_distance_chateau,"0.001"
"0.33554938210314145",6_5_1_SensibAna,"1200",40000,246,48,17,357,347,1461,1484,0.314725,2.284125,min_s_distance_chateau,"0.001"
"0.33554938210314145",6_5_1_SensibAna,"1200",40000,227,42,14,357,335,1477,1490,0.3354,2.309325,min_s_distance_chateau,"0.001"
"0.5434054708082401",6_5_1_SensibAna,"1200",40000,243,42,17,348,332,1464,1435,0.30215,2.3287,coef_redevances,"10"
"0.5434054708082401",6_5_1_SensibAna,"1200",40000,254,47,13,354,339,1543,1583,0.305875,2.282,coef_redevances,"10"
"0.9036411241626446",6_5_1_SensibAna,"1200",40000,250,56,15,382,366,1400,1361,0.311725,2.324875,min_s_distance_chateau,"0.001"
"0.9036411241626446",6_5_1_SensibAna,"1200",40000,263,46,15,366,353,1463,1473,0.3116,2.311425,min_s_distance_chateau,"0.001"
"0.3711443872446253",6_5_1_SensibAna,"1200",40000,255,50,17,345,329,1604,1640,0.3049,2.3094,min_s_distance_chateau,"0.001"
"0.3711443872446253",6_5_1_SensibAna,"1200",40000,259,46,14,368,348,1557,1591,0.310975,2.336625,min_s_distance_chateau,"0.001"
"0.8749515935650202",6_5_1_SensibAna,"1200",40000,244,54,19,368,351,1500,1493,0.300175,2.382325,coef_redevances,"10"
"0.8749515935650202",6_5_1_SensibAna,"1200",40000,247,50,16,367,354,1515,1541,0.28165,2.36575,coef_redevances,"10"
"0.3754646169730719",6_5_1_SensibAna,"1200",40000,253,49,18,356,335,1517,1529,0.3045,2.29635,coef_redevances,"10"
"0.3754646169730719",6_5_1_SensibAna,"1200",40000,263,51,14,376,368,1512,1515,0.28785,2.33845,coef_redevances,"10"
"0.4588958958139796",6_5_1_SensibAna,"1200",40000,250,47,9,383,363,1336,1310,0.3071,2.273425,min_s_distance_chateau,"0.001"
"0.4588958958139796",6_5_1_SensibAna,"1200",40000,251,53,17,353,337,1551,1582,0.29115,2.321725,min_s_distance_chateau,"0.001"
"0.41588895935656534",6_5_1_SensibAna,"1200",40000,239,40,12,357,342,1384,1395,0.320425,2.280425,coef_redevances,"10"
