seed_sensib,sim_name,annee_sensib,nb_fp,nb_agregats,nb_chateaux,nb_grands_chateaux,nb_eglises,nb_eglises_paroissiales,distance_eglises_sensib,distance_eglises_paroissiales_sensib,prop_fp_isoles_sensib,ratio_charge_fiscale_sensib,sensibility_parameter,sensibility_value
"0.10742494017421156",6_5_1_SensibAna,"1200",40000,242,51,19,350,333,1576,1584,0.32265,2.42635,dist_minmax_chateau,"deplacement_negatif"
"0.10742494017421156",6_5_1_SensibAna,"1200",40000,241,56,21,357,336,1359,1349,0.31585,2.39385,dist_minmax_chateau,"deplacement_negatif"
"0.5527605681333103",6_5_1_SensibAna,"1200",40000,247,47,17,370,351,1448,1468,0.267325,2.376825,dist_minmax_chateau,"deplacement_positif"
"0.5527605681333103",6_5_1_SensibAna,"1200",40000,253,54,17,373,356,1353,1392,0.272925,2.33725,dist_minmax_chateau,"deplacement_positif"
"0.6268305648291969",6_5_1_SensibAna,"1200",40000,223,52,20,330,313,1439,1463,0.280175,2.36445,dist_minmax_chateau,"deplacement_positif"
"0.6268305648291969",6_5_1_SensibAna,"1200",40000,244,42,10,355,336,1502,1528,0.29115,2.277325,dist_minmax_chateau,"deplacement_positif"
"0.3280112455381796",6_5_1_SensibAna,"1200",40000,242,59,18,346,325,1481,1522,0.28175,2.3497,dist_minmax_chateau,"deplacement_positif"
"0.3280112455381796",6_5_1_SensibAna,"1200",40000,245,53,14,364,343,1455,1420,0.277075,2.3849,dist_minmax_chateau,"deplacement_positif"
"0.8844013785992444",6_5_1_SensibAna,"1200",40000,249,40,7,384,367,1274,1287,0.2824,2.247,dist_minmax_chateau,"deplacement_positif"
"0.8844013785992444",6_5_1_SensibAna,"1200",40000,248,52,15,355,345,1531,1535,0.2753,2.32075,dist_minmax_chateau,"deplacement_positif"
"0.20604839065432845",6_5_1_SensibAna,"1200",40000,245,49,15,354,335,1467,1465,0.28055,2.30755,dist_minmax_chateau,"deplacement_positif"
"0.20604839065432845",6_5_1_SensibAna,"1200",40000,232,44,14,349,332,1377,1395,0.30065,2.3412,dist_minmax_chateau,"deplacement_positif"
"0.31893112738857854",6_5_1_SensibAna,"1200",40000,247,60,18,360,347,1512,1507,0.26405,2.303925,dist_minmax_chateau,"deplacement_positif"
"0.31893112738857854",6_5_1_SensibAna,"1200",40000,227,52,16,347,330,1473,1490,0.29395,2.424775,dist_minmax_chateau,"deplacement_positif"
"0.7995449146699154",6_5_1_SensibAna,"1200",40000,221,50,13,343,318,1429,1431,0.2914,2.2984,dist_minmax_chateau,"deplacement_positif"
"0.7995449146699154",6_5_1_SensibAna,"1200",40000,253,48,14,346,330,1657,1678,0.2681,2.3224,dist_minmax_chateau,"deplacement_positif"
"0.3064311367800231",6_5_1_SensibAna,"1200",40000,247,40,13,370,354,1464,1461,0.28655,2.32575,dist_minmax_chateau,"deplacement_positif"
"0.3064311367800231",6_5_1_SensibAna,"1200",40000,246,51,15,355,334,1560,1627,0.2825,2.28945,dist_minmax_chateau,"deplacement_positif"
"0.045909062891103414",6_5_1_SensibAna,"1200",40000,238,37,13,356,335,1512,1521,0.321775,2.331125,dist_minmax_chateau,"reduction_max"
"0.045909062891103414",6_5_1_SensibAna,"1200",40000,269,53,14,386,370,1331,1339,0.3142,2.351275,dist_minmax_chateau,"reduction_max"
